Auction_key,Auction_seq,Regist_type,Regist_class,Regist_date,Creditor,Regist_price
54,10001,집합건물등기,소유이전,20130528,Private,0
54,10002,집합건물등기,가압    ,20150610,농협은행,114440765
54,10003,집합건물등기,임의    ,20150622,농협은행,0
54,10004,집합건물등기,압류    ,20160104,서울시관악구,0
54,19992,토지별도등기,        ,99999999,Private,0
55,10001,집합건물등기,소유이전,20060410,Private,0
55,10002,집합건물등기,가압    ,20150416,기술신용보증기금,1287750000
55,10003,집합건물등기,가압    ,20150424,국민은행,948569242
55,10004,집합건물등기,가압    ,20150522,기술신용보증기금,615000000
55,10005,집합건물등기,가압    ,20150619,한국무역보험공사,600000000
55,10006,집합건물등기,임의    ,20150709,신한은행,0
55,10007,집합건물등기,가압    ,20150818,국민은행,398519831
55,10008,집합건물등기,임의    ,20150821,한국씨티은행,0
55,10009,집합건물등기,압류    ,20160120,국민건강보험공단,0
55,10010,집합건물등기,저당    ,20130530,한국씨티은행,924000000
55,10011,집합건물등기,저당    ,20131211,한국자산관리공사,480000000
56,10001,집합건물등기,소유이전,20120413,Private,0
56,10002,집합건물등기,압류    ,20150202,동작세무서,0
56,10003,집합건물등기,압류    ,20150312,서울시동작구,0
56,10004,집합건물등기,임의    ,20150629,국민은행,0
56,10005,집합건물등기,가압    ,20150714,국민은행,96821192
56,10006,집합건물등기,저당    ,20131113,국민은행,576000000
56,10007,집합건물등기,저당    ,20131119,비전에이치,240000000
56,10008,집합건물등기,질권    ,20151127,Private,160000000
56,19992,토지별도등기,        ,99999999,Private,0
57,10001,집합건물등기,소유이전,19970131,Private,0
57,10002,집합건물등기,가압    ,20150521,전문건설공제조합,500000000
57,10003,집합건물등기,가압    ,20150522,하나은행,212000000
57,10004,집합건물등기,가압    ,20150529,신용보증기금,1433920000
57,10005,집합건물등기,임의    ,20150629,신한은행,0
57,10006,집합건물등기,가압    ,20150629,서울보증보험,100000000
57,10007,집합건물등기,가압    ,20150706,한국유리공업,116640636
57,10008,집합건물등기,압류    ,20151111,서울시서초구,0
57,10009,집합건물등기,저당    ,19970418,조흥은행,700000000
58,10001,집합건물등기,소유이전,20080909,Private,0
58,10002,집합건물등기,압류    ,20131227,서울시관악구,0
58,10003,집합건물등기,가압    ,20140320,Private,50000000
58,10004,집합건물등기,임의    ,20150702,우리은행,0
58,10005,집합건물등기,압류    ,20150715,동수원세무서,0
58,10006,집합건물등기,저당    ,20080909,오에스비저축은행,216000000
58,10007,집합건물등기,저당    ,20100112,HK상호저축은행,127400000
59,10001,집합건물등기,가압    ,20130722,신용보증기금,396000000
59,10002,집합건물등기,소유이전,20141016,Private,0
59,10003,집합건물등기,임의    ,20150702,제이비우리캐피탈,0
59,10004,집합건물등기,압류    ,20160216,국민건강보험공단,0
59,10005,집합건물등기,압류    ,20160222,서울시동작구,0
59,10006,집합건물등기,저당    ,20110819,현대해상화재보험,334800000
59,10007,집합건물등기,저당    ,20130719,제이비우리캐피탈,26000000
59,10008,집합건물등기,저당    ,20130722,Private,70000000
59,10009,집합건물등기,가처분  ,20130927,신용보증기금,0
60,10001,집합건물등기,소유이전,20041223,Private,0
60,10002,집합건물등기,강제    ,20150702,(주)대정실업,0
60,10003,집합건물등기,임의    ,20160219,한국씨티은행,0
60,10004,집합건물등기,저당    ,20090429,한국씨티은행,140832000
60,10005,집합건물등기,저당    ,20090601,한국씨티은행,221000000
60,10006,집합건물등기,저당    ,20130207,한국씨티은행,214068000
60,10007,집합건물등기,저당    ,20141014,Private,220000000
61,10001,집합건물등기,임의    ,20150702,우리은행,0
61,10002,집합건물등기,임의    ,20151104,신한은행,0
61,10003,집합건물등기,압류    ,20160525,서울시강남구,0
61,10004,집합건물등기,소유이전,20160607,Private,0
61,10005,집합건물등기,저당    ,20061002,신한은행,819600000
61,10006,집합건물등기,저당    ,20071031,우리은행,2904000000
62,10001,집합건물등기,소유이전,20060127,Private,0
62,10002,집합건물등기,가압    ,20141222,Private,50000000
62,10003,집합건물등기,가압    ,20150313,Private,50809863
62,10004,집합건물등기,압류    ,20150421,서울시중구,0
62,10005,집합건물등기,가압    ,20150507,Private,37716275
62,10006,집합건물등기,강제    ,20150702,Private,0
62,10007,집합건물등기,가압    ,20150824,Private,75000000
62,10008,집합건물등기,강제    ,20160512,Private,0
62,10009,집합건물등기,전세권  ,20140915,Private,420000000
63,10001,집합건물등기,소유이전,20030625,Private,0
63,10002,집합건물등기,가압    ,20150625,서울신용보증재단,134640000
63,10003,집합건물등기,임의    ,20150702,우리은행,0
63,10004,집합건물등기,가압    ,20150803,서울보증보험,1477163649
63,10005,집합건물등기,가압    ,20150807,국민은행,621526765
63,10006,집합건물등기,가압    ,20150810,서울보증보험,24939658
63,10007,집합건물등기,저당    ,20120618,OSB저축은행,1200000000
64,10001,집합건물등기,소유이전,20020603,Private,0
64,10002,집합건물등기,압류    ,20130117,종로세무서,0
64,10003,집합건물등기,압류    ,20130117,종로세무서,0
64,10004,집합건물등기,가압    ,20130822,국민은행,18203067
64,10005,집합건물등기,압류    ,20130916,종로세무서,0
64,10006,집합건물등기,가압    ,20131029,서울신용보증재단,34352866
64,10007,집합건물등기,가압    ,20131205,Private,21133700
64,10008,집합건물등기,압류    ,20140328,종로세무서,0
64,10009,집합건물등기,압류    ,20140721,서울시종로구,0
64,10010,집합건물등기,가압    ,20140901,국민은행,24068746
64,10011,집합건물등기,압류    ,20140903,서울시송파구,0
64,10012,집합건물등기,임의    ,20150706,국민은행,0
64,10013,집합건물등기,압류    ,20151102,서울시종로구,0
64,10014,집합건물등기,압류    ,20160129,국민건강보험공단,0
64,10015,집합건물등기,저당    ,20091127,국민은행,130000000
65,10001,집합건물등기,소유이전,20080125,Private,0
65,10002,집합건물등기,가압    ,20130828,Private,74000000
65,10003,집합건물등기,강제    ,20150708,Private,0
66,10001,집합건물등기,소유이전,20021228,Private,0
66,10002,집합건물등기,가압    ,20150707,기술신용보증기금,462870000
66,10003,집합건물등기,임의    ,20150710,우리은행,0
66,10004,집합건물등기,가압    ,20150714,서울보증보험,243950000
66,10005,집합건물등기,가압    ,20150728,삼성카드,24211773
66,10006,집합건물등기,가압    ,20150803,특수법인소프트웨어공제조합,298996590
66,10007,집합건물등기,가압    ,20150828,현대캐피탈,7424468
66,10008,집합건물등기,가압    ,20150831,우리카드,15472994
66,10009,집합건물등기,압류    ,20151028,분당세무서,0
66,10010,집합건물등기,저당    ,20130723,우리은행,960000000
67,10001,집합건물등기,소유이전,20111027,Private,0
67,10002,집합건물등기,압류    ,20140630,고양시일산동구,0
67,10003,집합건물등기,임의    ,20150710,서천신협,0
67,10004,집합건물등기,임의    ,20150812,Private,0
67,10005,집합건물등기,압류    ,20160321,서울시강남구,0
67,10006,집합건물등기,저당    ,20111027,HM자산관리,954200000
67,10007,집합건물등기,질권    ,20151126,민국저축은행,954200000
67,10008,집합건물등기,저당    ,20140801,Private,208000000
68,10001,집합건물등기,소유이전,19880210,Private,0
68,10002,집합건물등기,압류    ,20150119,서울시서초구,0
68,10003,집합건물등기,임의    ,20150722,Private,0
68,10004,집합건물등기,저당    ,20141127,Private,845000000
68,10005,집합건물등기,질권    ,20141215,노들(새),845000000
68,10006,집합건물등기,전세권  ,20141127,Private,10000000
68,10007,집합건물등기,저당    ,20141127,로제캐피탈대부,13000000
69,10001,집합건물등기,소유이전,20010514,Private,0
69,10002,집합건물등기,가압    ,20150506,케이씨씨,100000000
69,10003,집합건물등기,가압    ,20150515,신용보증기금,850000000
69,10004,집합건물등기,가압    ,20150520,삼화페인트공업,1035671340
69,10005,집합건물등기,가압    ,20150528,하나은행,180000000
69,10006,집합건물등기,임의    ,20150717,Private,0
69,10007,집합건물등기,임의    ,20150902,하나은행,0
69,10008,집합건물등기,가압    ,20150917,서울보증보험,36459929
69,10009,집합건물등기,저당    ,20130325,베리타스에프앤아이,960000000
69,10010,집합건물등기,질권    ,20151027,의정부동부(새),960000000
69,10011,집합건물등기,저당    ,20140923,베리타스에프앤아이,240000000
69,10012,집합건물등기,질권    ,20151027,의정부동부(새),240000000
69,10013,집합건물등기,질권    ,20151104,Private,140000000
69,10014,집합건물등기,저당    ,20150109,Private,700000000
70,10001,집합건물등기,소유이전,20150402,Private,0
70,10002,집합건물등기,임의    ,20150724,한국외환은행,0
70,10003,집합건물등기,저당    ,20091013,한국외환은행,1000000000
71,10001,집합건물등기,소유이전,20160822,Private,0
71,10002,집합건물등기,임의    ,20150724,한국외환은행,0
71,10003,집합건물등기,압류    ,20161223,서울시서초구,0
71,10004,집합건물등기,압류    ,20161223,서울시서초구,0
71,10005,집합건물등기,압류    ,20161223,서울시서초구,0
71,10006,집합건물등기,압류    ,20161223,서울시서초구,0
71,10007,집합건물등기,압류    ,20161223,서울시서초구,0
71,10008,집합건물등기,압류    ,20161223,서울시서초구,0
71,10009,집합건물등기,압류    ,20161223,서울시서초구,0
71,10010,집합건물등기,저당    ,20140729,한국외환은행,360000000
71,10011,집합건물등기,저당    ,20140729,Private,400000000
72,10001,집합건물등기,소유이전,20050721,Private,0
72,10002,집합건물등기,임의    ,20150805,농협은행,0
72,10003,집합건물등기,저당    ,20060302,농협중앙,240000000
72,10004,집합건물등기,저당    ,20070418,농협중앙,120000000
72,10005,집합건물등기,저당    ,20070418,농협중앙,400000000
72,10006,집합건물등기,저당    ,20070911,농협중앙,120000000
73,10001,집합건물등기,소유이전,20110916,Private,0
73,10002,집합건물등기,임의    ,20150729,서광주농협,0
73,10003,집합건물등기,임의    ,20150805,수협중앙,0
73,10004,집합건물등기,저당    ,20060516,서광주농협,208000000
73,10005,집합건물등기,저당    ,20091207,수협중앙,455216000
73,10006,집합건물등기,저당    ,20100723,고려제약,150000000
73,19995,기타등기,        ,99999999,Private,0
74,10001,집합건물등기,소유이전,20000720,Private,0
74,10002,집합건물등기,임의    ,20150807,우리은행,0
74,10003,집합건물등기,가압    ,20150817,산와대부,14375567
74,10004,집합건물등기,가압    ,20150831,신한카드,7990976
74,10005,집합건물등기,가압    ,20150914,우리카드,15611450
74,10006,집합건물등기,저당    ,20000725,한빛은행,132000000
74,10007,집합건물등기,저당    ,20001010,한빛은행,26000000
74,10008,집합건물등기,저당    ,20011215,우리은행,65000000
74,10009,집합건물등기,저당    ,20020423,우리은행,65000000
74,10010,집합건물등기,저당    ,20080620,우리은행,172000000
75,10001,집합건물등기,소유이전,20070608,Private,0
75,10002,집합건물등기,임의    ,20150810,Private,0
75,10003,집합건물등기,저당    ,20130314,IBK캐피탈,106600000
75,10004,집합건물등기,저당    ,20130320,IBK캐피탈,390000000
75,10005,집합건물등기,저당    ,20150427,Private,250000000
76,10001,집합건물등기,소유이전,20060418,Private,0
76,10002,집합건물등기,가압    ,20150529,하나카드,5133178
76,10003,집합건물등기,가압    ,20150615,신용보증기금,403750000
76,10004,집합건물등기,임의    ,20150811,신한은행,0
76,10005,집합건물등기,압류    ,20160527,삼성세무서,0
76,10006,집합건물등기,압류    ,20160530,서울시강남구,0
76,10007,집합건물등기,전세권  ,20150213,Private,1400000000
