Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
119,1,2016-06-02 00:00:00,780000000,780000000,유찰
119,2,2016-07-07 00:00:00,780000000,624000000,낙찰
119,3,2016-09-28 00:00:00,780000000,624000000,배당
120,1,2016-09-28 00:00:00,1000000000,1000000000,유찰
120,2,2016-11-02 00:00:00,1000000000,800000000,낙찰
120,3,2017-01-24 00:00:00,1000000000,800000000,배당
121,1,2016-05-10 00:00:00,685000000,685000000,유찰
121,2,2016-06-14 00:00:00,685000000,548000000,낙찰
121,3,2016-08-26 00:00:00,685000000,548000000,배당
122,1,2016-04-27 00:00:00,1100000000,1100000000,유찰
122,2,2016-06-01 00:00:00,1100000000,880000000,낙찰
122,3,2016-08-18 00:00:00,1100000000,880000000,배당
123,1,2016-06-07 00:00:00,690000000,690000000,유찰
123,2,2016-07-12 00:00:00,690000000,552000000,낙찰
123,3,2016-09-22 00:00:00,690000000,552000000,배당
124,1,2016-06-02 00:00:00,510000000,510000000,유찰
124,2,2016-07-07 00:00:00,510000000,408000000,낙찰
124,3,2016-09-28 00:00:00,510000000,408000000,배당
125,1,2016-06-16 00:00:00,394000000,394000000,변경
125,2,2016-07-21 00:00:00,394000000,394000000,낙찰
125,3,2016-10-06 00:00:00,394000000,394000000,배당
126,1,2016-06-16 00:00:00,554000000,554000000,유찰
126,2,2016-07-21 00:00:00,554000000,443200000,낙찰
126,3,2016-09-08 00:00:00,554000000,443200000,배당
127,1,2016-04-27 00:00:00,1280000000,1280000000,낙찰
127,2,2016-07-07 00:00:00,1280000000,1280000000,배당
128,1,2016-06-02 00:00:00,670000000,670000000,낙찰
128,2,2016-08-24 00:00:00,670000000,670000000,배당
129,1,2016-06-01 00:00:00,860000000,860000000,유찰
129,2,2016-07-06 00:00:00,860000000,688000000,변경
129,3,2016-08-10 00:00:00,860000000,688000000,낙찰
129,4,2016-10-27 00:00:00,860000000,688000000,배당
130,1,2016-07-05 00:00:00,460000000,460000000,유찰
130,2,2016-08-16 00:00:00,460000000,368000000,낙찰
130,3,2016-10-07 00:00:00,460000000,368000000,배당
131,1,2016-07-05 00:00:00,677000000,677000000,유찰
131,2,2016-08-16 00:00:00,677000000,541600000,변경
131,3,2016-09-20 00:00:00,677000000,541600000,유찰
131,4,2016-10-25 00:00:00,677000000,433280000,낙찰
131,5,2017-01-06 00:00:00,677000000,433280000,배당
132,1,2016-11-08 00:00:00,1110000000,888000000,낙찰
132,2,2017-01-20 00:00:00,1110000000,888000000,배당
133,1,2016-06-16 00:00:00,355000000,355000000,변경
133,2,2016-07-21 00:00:00,355000000,355000000,유찰
133,3,2016-09-01 00:00:00,355000000,284000000,낙찰
133,4,2016-10-20 00:00:00,355000000,284000000,배당
134,1,2016-05-11 00:00:00,515000000,515000000,유찰
134,2,2016-06-15 00:00:00,515000000,412000000,낙찰
134,3,2016-08-23 00:00:00,515000000,412000000,배당
135,1,2016-06-02 00:00:00,530000000,530000000,낙찰
135,2,2016-08-24 00:00:00,530000000,530000000,배당
136,1,2016-10-11 00:00:00,633000000,633000000,유찰
136,2,2016-11-15 00:00:00,633000000,506400000,유찰
136,3,2016-12-20 00:00:00,633000000,405120000,유찰
136,4,2017-01-17 00:00:00,633000000,324096000,낙찰
136,5,2017-03-28 00:00:00,633000000,324096000,유찰
136,6,2017-05-23 00:00:00,633000000,259277000,유찰
136,7,2017-06-20 00:00:00,633000000,207422000,낙찰
136,8,2017-09-06 00:00:00,633000000,207422000,배당
137,1,2016-05-19 00:00:00,950000000,950000000,유찰
137,2,2016-06-23 00:00:00,950000000,950000000,유찰
137,3,2016-07-28 00:00:00,950000000,760000000,낙찰
137,4,2016-09-29 00:00:00,950000000,760000000,배당
138,1,2016-01-28 00:00:00,740000000,740000000,유찰
138,2,2016-03-03 00:00:00,740000000,592000000,변경
138,3,2016-04-07 00:00:00,740000000,592000000,유찰
138,4,2016-05-19 00:00:00,740000000,473600000,낙찰
138,5,2016-07-21 00:00:00,740000000,473600000,배당
139,1,2016-01-28 00:00:00,808000000,808000000,변경
139,2,2016-03-03 00:00:00,808000000,808000000,유찰
139,3,2016-04-07 00:00:00,808000000,646400000,낙찰
139,4,2016-06-23 00:00:00,808000000,646400000,배당
140,1,2016-04-26 00:00:00,876000000,876000000,유찰
140,2,2016-05-31 00:00:00,876000000,700800000,낙찰
140,3,2016-08-12 00:00:00,876000000,700800000,배당
141,1,2016-05-12 00:00:00,230000000,230000000,낙찰
141,2,2016-06-30 00:00:00,230000000,230000000,배당
142,1,2015-12-15 00:00:00,532000000,532000000,변경
142,2,2016-04-12 00:00:00,532000000,532000000,변경
142,3,2016-06-21 00:00:00,532000000,532000000,유찰
142,4,2016-07-26 00:00:00,532000000,425600000,낙찰
142,5,2016-10-05 00:00:00,532000000,425600000,배당
143,1,2016-03-17 00:00:00,1540000000,1540000000,유찰
143,2,2016-04-21 00:00:00,1540000000,1232000000,낙찰
143,3,2016-07-13 00:00:00,1540000000,1232000000,배당
144,1,2016-03-17 00:00:00,740000000,740000000,유찰
144,2,2016-04-21 00:00:00,740000000,592000000,유찰
144,3,2016-06-02 00:00:00,740000000,473600000,유찰
144,4,2016-07-07 00:00:00,740000000,378880000,낙찰
144,5,2016-09-29 00:00:00,740000000,378880000,낙찰
144,6,2016-12-07 00:00:00,740000000,378880000,배당
145,1,2016-02-16 00:00:00,720000000,720000000,유찰
145,2,2016-03-29 00:00:00,720000000,576000000,유찰
145,3,2016-05-03 00:00:00,720000000,460800000,유찰
145,4,2016-06-07 00:00:00,720000000,368640000,유찰
145,5,2016-07-12 00:00:00,720000000,294912000,낙찰
145,6,2016-09-27 00:00:00,720000000,294912000,유찰
145,7,2016-11-01 00:00:00,720000000,235930000,유찰
145,8,2016-12-06 00:00:00,720000000,188744000,낙찰
145,9,2017-02-07 00:00:00,720000000,188744000,낙찰
145,10,2017-03-14 00:00:00,720000000,188744000,낙찰
145,11,2017-09-07 00:00:00,720000000,188744000,배당
146,1,2016-08-11 00:00:00,410000000,410000000,낙찰
146,2,2016-10-04 00:00:00,410000000,410000000,배당
147,1,2016-05-17 00:00:00,265000000,265000000,유찰
147,2,2016-06-21 00:00:00,265000000,212000000,낙찰
147,3,2016-08-24 00:00:00,265000000,212000000,배당
148,1,2016-05-24 00:00:00,397000000,397000000,유찰
148,2,2016-06-28 00:00:00,397000000,317600000,낙찰
148,3,2016-08-23 00:00:00,397000000,317600000,배당
149,1,2016-06-23 00:00:00,1030000000,1030000000,유찰
149,2,2016-07-28 00:00:00,1030000000,824000000,낙찰
149,3,2016-09-29 00:00:00,1030000000,824000000,배당
150,1,2016-04-05 00:00:00,700000000,700000000,유찰
150,2,2016-05-10 00:00:00,700000000,560000000,변경
150,3,2016-10-04 00:00:00,700000000,560000000,낙찰
150,4,2018-01-09 00:00:00,700000000,560000000,낙찰
150,5,2018-03-09 00:00:00,700000000,560000000,배당
151,1,2016-05-19 00:00:00,930000000,930000000,유찰
151,2,2016-06-23 00:00:00,930000000,744000000,낙찰
151,3,2016-08-18 00:00:00,930000000,744000000,배당
152,1,2016-08-09 00:00:00,555000000,555000000,유찰
152,2,2016-09-13 00:00:00,555000000,444000000,낙찰
152,3,2016-11-15 00:00:00,555000000,444000000,배당
153,1,2016-05-26 00:00:00,1720000000,1720000000,유찰
153,2,2016-06-30 00:00:00,1720000000,1376000000,변경
153,3,2016-09-22 00:00:00,1720000000,1376000000,낙찰
153,4,2016-12-13 00:00:00,1720000000,1376000000,배당
154,1,2016-05-10 00:00:00,380000000,380000000,변경
154,2,2016-07-19 00:00:00,380000000,380000000,낙찰
154,3,2016-10-07 00:00:00,380000000,380000000,배당
155,1,2016-07-06 00:00:00,660000000,660000000,유찰
155,2,2016-08-10 00:00:00,660000000,528000000,낙찰
155,3,2016-10-27 00:00:00,660000000,528000000,배당
156,1,2016-07-14 00:00:00,939000000,939000000,낙찰
156,2,2016-09-29 00:00:00,939000000,939000000,배당
157,1,2016-07-12 00:00:00,1180000000,1180000000,낙찰
157,2,2016-09-08 00:00:00,1180000000,1180000000,배당
158,1,2016-07-26 00:00:00,860000000,860000000,유찰
158,2,2016-09-06 00:00:00,860000000,688000000,낙찰
158,3,2016-11-09 00:00:00,860000000,688000000,배당
159,1,2016-06-30 00:00:00,400000000,400000000,낙찰
159,2,2016-08-23 00:00:00,400000000,400000000,배당
160,1,2016-08-09 00:00:00,451000000,451000000,유찰
160,2,2016-09-13 00:00:00,451000000,360800000,낙찰
160,3,2016-11-29 00:00:00,451000000,360800000,배당
161,1,2016-07-07 00:00:00,610000000,610000000,유찰
161,2,2016-08-18 00:00:00,610000000,488000000,낙찰
161,3,2016-10-19 00:00:00,610000000,488000000,배당
162,1,2016-05-26 00:00:00,446000000,446000000,변경
162,2,2016-09-22 00:00:00,446000000,446000000,낙찰
162,3,2016-11-29 00:00:00,446000000,446000000,배당
163,1,2016-06-15 00:00:00,2600000000,2600000000,유찰
163,2,2016-07-20 00:00:00,2600000000,2080000000,낙찰
163,3,2016-10-04 00:00:00,2600000000,2080000000,배당
164,1,2016-07-26 00:00:00,1200000000,1200000000,유찰
164,2,2016-09-06 00:00:00,1200000000,960000000,낙찰
164,3,2016-11-09 00:00:00,1200000000,960000000,배당
165,1,2016-06-01 00:00:00,1250000000,1250000000,변경
165,2,2016-07-06 00:00:00,1250000000,1250000000,변경
165,3,2016-08-10 00:00:00,1250000000,1250000000,낙찰
165,4,2016-10-27 00:00:00,1250000000,1250000000,배당
166,1,2016-07-12 00:00:00,1130000000,1130000000,유찰
166,2,2016-08-23 00:00:00,1130000000,904000000,변경
166,3,2016-11-01 00:00:00,1130000000,904000000,낙찰
166,4,2017-01-12 00:00:00,1130000000,904000000,배당
167,1,2016-08-10 00:00:00,840000000,840000000,유찰
167,2,2016-09-21 00:00:00,840000000,672000000,낙찰
167,3,2016-11-10 00:00:00,840000000,672000000,배당
168,1,2016-05-26 00:00:00,324000000,324000000,유찰
168,2,2016-06-30 00:00:00,324000000,259200000,낙찰
168,3,2016-09-20 00:00:00,324000000,259200000,배당
169,1,2016-06-14 00:00:00,1200000000,1200000000,낙찰
169,2,2016-09-09 00:00:00,1200000000,1200000000,배당
170,1,2016-07-07 00:00:00,134000000,134000000,낙찰
170,2,2016-09-28 00:00:00,134000000,134000000,배당
171,1,2016-07-14 00:00:00,1390000000,1390000000,유찰
171,2,2016-08-25 00:00:00,1390000000,1112000000,낙찰
171,3,2016-12-08 00:00:00,1390000000,1112000000,배당
172,1,2016-05-10 00:00:00,560000000,560000000,변경
172,2,2016-07-19 00:00:00,560000000,560000000,유찰
172,3,2016-08-30 00:00:00,560000000,448000000,변경
172,4,2016-10-04 00:00:00,560000000,560000000,유찰
172,5,2016-11-08 00:00:00,560000000,448000000,낙찰
172,6,2017-01-20 00:00:00,560000000,448000000,배당
173,1,2016-05-26 00:00:00,361000000,361000000,유찰
173,2,2016-06-30 00:00:00,361000000,288800000,낙찰
173,3,2016-09-06 00:00:00,361000000,288800000,배당
174,1,2016-06-01 00:00:00,1760000000,1760000000,유찰
174,2,2016-07-06 00:00:00,1760000000,1408000000,낙찰
174,3,2016-09-29 00:00:00,1760000000,1408000000,배당
175,1,2016-05-26 00:00:00,610000000,610000000,유찰
175,2,2016-06-30 00:00:00,610000000,488000000,낙찰
175,3,2016-09-20 00:00:00,610000000,488000000,배당
176,1,2016-07-21 00:00:00,663000000,663000000,유찰
176,2,2016-09-01 00:00:00,663000000,530400000,변경
176,3,2017-01-19 00:00:00,663000000,530400000,낙찰
176,4,2017-04-13 00:00:00,663000000,530400000,배당
177,1,2016-07-26 00:00:00,160000000,160000000,낙찰
177,2,2016-10-05 00:00:00,160000000,160000000,배당
178,1,2016-07-14 00:00:00,480000000,480000000,유찰
178,2,2016-08-25 00:00:00,480000000,384000000,낙찰
178,3,2016-11-10 00:00:00,480000000,384000000,배당
179,1,2016-07-06 00:00:00,383000000,383000000,유찰
179,2,2016-08-10 00:00:00,383000000,306400000,낙찰
179,3,2016-10-27 00:00:00,383000000,306400000,배당
180,1,2016-09-28 00:00:00,810000000,810000000,유찰
180,2,2016-11-02 00:00:00,810000000,648000000,유찰
180,3,2016-12-14 00:00:00,810000000,518400000,낙찰
180,4,2017-02-28 00:00:00,810000000,518400000,배당
181,1,2016-10-06 00:00:00,545000000,545000000,낙찰
181,2,2016-12-08 00:00:00,545000000,545000000,배당
182,1,2017-03-02 00:00:00,1890000000,1890000000,유찰
182,2,2017-04-06 00:00:00,1890000000,1512000000,낙찰
182,3,2017-06-07 00:00:00,1890000000,1512000000,배당
183,1,2016-06-30 00:00:00,1352000000,1352000000,낙찰
183,2,2016-08-23 00:00:00,1352000000,1352000000,배당
184,1,2016-07-28 00:00:00,4000000000,4000000000,유찰
184,2,2016-09-08 00:00:00,4000000000,3200000000,낙찰
184,3,2016-11-10 00:00:00,4000000000,3200000000,배당
185,1,2016-07-28 00:00:00,1280000000,1280000000,변경
185,2,2016-09-08 00:00:00,1280000000,1280000000,유찰
185,3,2016-10-20 00:00:00,1280000000,1024000000,변경
185,4,2017-02-16 00:00:00,1280000000,1024000000,낙찰
185,5,2017-05-18 00:00:00,1280000000,1024000000,배당
186,1,2016-09-01 00:00:00,647000000,647000000,유찰
186,2,2016-10-13 00:00:00,647000000,517600000,낙찰
186,3,2016-12-01 00:00:00,647000000,517600000,배당
187,1,2017-02-14 00:00:00,730000000,730000000,유찰
187,2,2017-03-21 00:00:00,730000000,584000000,낙찰
187,3,2017-05-26 00:00:00,730000000,584000000,배당
188,1,2016-07-20 00:00:00,1450000000,1450000000,유찰
188,2,2016-08-24 00:00:00,1450000000,1160000000,낙찰
188,3,2016-11-01 00:00:00,1450000000,1160000000,배당
189,1,2016-10-18 00:00:00,580000000,580000000,낙찰
189,2,2016-12-13 00:00:00,580000000,580000000,배당
190,1,2016-07-19 00:00:00,1070000000,1070000000,유찰
190,2,2016-08-30 00:00:00,1070000000,856000000,낙찰
190,3,2016-11-04 00:00:00,1070000000,856000000,배당
191,1,2016-11-02 00:00:00,1600000000,1600000000,유찰
191,2,2016-12-14 00:00:00,1600000000,1280000000,낙찰
191,3,2017-03-28 00:00:00,1600000000,1280000000,배당
192,1,2016-10-11 00:00:00,1000000000,1000000000,유찰
192,2,2016-11-15 00:00:00,1000000000,800000000,낙찰
192,3,2017-01-25 00:00:00,1000000000,800000000,배당
193,1,2016-09-20 00:00:00,950000000,950000000,낙찰
193,2,2016-12-02 00:00:00,950000000,950000000,배당
194,1,2016-08-10 00:00:00,1030000000,1030000000,유찰
194,2,2016-09-21 00:00:00,1030000000,824000000,낙찰
194,3,2016-12-08 00:00:00,1030000000,824000000,배당
195,1,2016-10-18 00:00:00,1350000000,1350000000,낙찰
195,2,2016-12-27 00:00:00,1350000000,1350000000,배당
196,1,2016-09-08 00:00:00,767000000,767000000,낙찰
196,2,2016-11-10 00:00:00,767000000,767000000,배당
197,1,2016-09-06 00:00:00,550000000,550000000,낙찰
197,2,2016-11-30 00:00:00,550000000,550000000,배당
198,1,2016-10-18 00:00:00,1500000000,1500000000,변경
198,2,2017-01-24 00:00:00,1500000000,1500000000,유찰
198,3,2017-02-28 00:00:00,1500000000,1200000000,낙찰
198,4,2017-05-23 00:00:00,1500000000,1200000000,배당
199,1,2016-08-11 00:00:00,1470000000,1470000000,변경
199,2,2016-10-27 00:00:00,1470000000,1470000000,변경
199,3,2016-12-29 00:00:00,1560000000,1560000000,유찰
199,4,2017-02-23 00:00:00,1560000000,1248000000,낙찰
199,5,2017-05-16 00:00:00,1560000000,1248000000,배당
200,1,2016-11-02 00:00:00,822000000,822000000,유찰
200,2,2016-12-14 00:00:00,822000000,657600000,낙찰
200,3,2017-02-14 00:00:00,822000000,657600000,배당
201,1,2016-09-08 00:00:00,315000000,315000000,변경
201,2,2016-10-20 00:00:00,315000000,315000000,변경
201,3,2016-11-24 00:00:00,315000000,315000000,유찰
201,4,2016-12-22 00:00:00,315000000,252000000,낙찰
201,5,2017-03-02 00:00:00,315000000,252000000,배당
202,1,2016-10-18 00:00:00,882000000,882000000,변경
202,2,2016-12-27 00:00:00,882000000,882000000,낙찰
202,3,2017-02-28 00:00:00,882000000,882000000,배당
203,1,2017-02-22 00:00:00,721000000,721000000,유찰
203,2,2017-03-22 00:00:00,721000000,576800000,낙찰
203,3,2017-06-13 00:00:00,721000000,576800000,배당
204,1,2016-09-06 00:00:00,1210000000,1210000000,유찰
204,2,2016-10-11 00:00:00,1210000000,968000000,낙찰
204,3,2016-11-30 00:00:00,1210000000,968000000,배당
205,1,2016-09-21 00:00:00,490000000,490000000,낙찰
205,2,2016-11-10 00:00:00,490000000,490000000,배당
206,1,2016-10-13 00:00:00,2610000000,2610000000,유찰
206,2,2016-11-17 00:00:00,2610000000,2088000000,낙찰
206,3,2017-02-09 00:00:00,2610000000,2088000000,배당
207,1,2016-10-04 00:00:00,575000000,575000000,낙찰
207,2,2016-12-02 00:00:00,575000000,575000000,배당
208,1,2016-10-18 00:00:00,643000000,643000000,유찰
208,2,2016-11-22 00:00:00,643000000,514400000,낙찰
208,3,2017-01-24 00:00:00,643000000,514400000,배당
209,1,2017-01-12 00:00:00,730000000,730000000,유찰
209,2,2017-02-09 00:00:00,730000000,584000000,변경
209,3,2017-04-13 00:00:00,730000000,584000000,낙찰
209,4,2017-06-15 00:00:00,730000000,584000000,배당
210,1,2016-09-27 00:00:00,784000000,784000000,유찰
210,2,2016-11-01 00:00:00,784000000,627200000,낙찰
210,3,2017-01-12 00:00:00,784000000,627200000,배당
211,1,2016-10-26 00:00:00,1200000000,1200000000,유찰
211,2,2016-12-07 00:00:00,1200000000,960000000,낙찰
211,3,2017-03-07 00:00:00,1200000000,960000000,배당
212,1,2016-11-22 00:00:00,390000000,390000000,낙찰
212,2,2017-01-24 00:00:00,390000000,390000000,낙찰
212,3,2017-03-14 00:00:00,390000000,390000000,배당
213,1,2016-12-08 00:00:00,401000000,401000000,유찰
213,2,2017-01-12 00:00:00,401000000,320800000,낙찰
213,3,2017-03-16 00:00:00,401000000,320800000,배당
214,1,2016-10-04 00:00:00,1237000000,1237000000,낙찰
214,2,2016-11-18 00:00:00,1237000000,1237000000,배당
215,1,2016-11-17 00:00:00,970000000,970000000,유찰
215,2,2016-12-15 00:00:00,970000000,776000000,낙찰
215,3,2017-02-09 00:00:00,970000000,776000000,배당
216,1,2016-10-26 00:00:00,253000000,253000000,낙찰
216,2,2017-01-19 00:00:00,253000000,253000000,배당
217,1,2016-11-01 00:00:00,335000000,335000000,유찰
217,2,2016-12-06 00:00:00,335000000,268000000,낙찰
217,3,2017-02-09 00:00:00,335000000,268000000,배당
218,1,2016-12-27 00:00:00,1710000000,1710000000,유찰
218,2,2017-01-24 00:00:00,1710000000,1368000000,낙찰
218,3,2017-03-28 00:00:00,1710000000,1368000000,배당
219,1,2016-10-26 00:00:00,390000000,390000000,변경
219,2,2017-01-04 00:00:00,390000000,390000000,유찰
219,3,2017-02-08 00:00:00,390000000,312000000,낙찰
219,4,2017-04-18 00:00:00,390000000,312000000,배당
220,1,2016-12-08 00:00:00,2000000000,2000000000,유찰
220,2,2017-01-12 00:00:00,2000000000,1600000000,유찰
220,3,2017-02-09 00:00:00,2000000000,1280000000,낙찰
220,4,2017-04-13 00:00:00,2000000000,1280000000,배당
221,1,2016-11-29 00:00:00,1419000000,1419000000,유찰
221,2,2016-12-28 00:00:00,1419000000,1135200000,변경
221,3,2017-01-31 00:00:00,1419000000,1135200000,낙찰
221,4,2017-05-26 00:00:00,1419000000,1135200000,배당
222,1,2016-11-03 00:00:00,380000000,380000000,낙찰
222,2,2017-02-08 00:00:00,380000000,380000000,배당
223,1,2016-10-27 00:00:00,570000000,570000000,변경
223,2,2016-12-29 00:00:00,570000000,570000000,변경
223,3,2017-05-25 00:00:00,570000000,570000000,낙찰
223,4,2017-08-01 00:00:00,570000000,570000000,배당
224,1,2016-11-01 00:00:00,640000000,640000000,유찰
224,2,2016-12-06 00:00:00,640000000,512000000,낙찰
224,3,2017-01-12 00:00:00,640000000,512000000,배당
225,1,2017-03-21 00:00:00,1010000000,1010000000,유찰
225,2,2017-04-18 00:00:00,1010000000,808000000,변경
225,3,2017-05-16 00:00:00,1010000000,808000000,낙찰
225,4,2017-08-04 00:00:00,1010000000,808000000,배당
226,1,2016-12-01 00:00:00,298000000,298000000,유찰
226,2,2017-01-05 00:00:00,298000000,238400000,낙찰
226,3,2017-03-29 00:00:00,298000000,238400000,배당
227,1,2016-10-26 00:00:00,900000000,900000000,유찰
227,2,2016-12-07 00:00:00,900000000,720000000,낙찰
227,3,2017-02-16 00:00:00,900000000,720000000,배당
228,1,2016-12-01 00:00:00,431000000,431000000,유찰
228,2,2017-01-05 00:00:00,431000000,344800000,낙찰
228,3,2017-03-15 00:00:00,431000000,344800000,배당
229,1,2016-11-15 00:00:00,253000000,253000000,유찰
229,2,2016-12-20 00:00:00,253000000,202400000,낙찰
229,3,2017-02-22 00:00:00,253000000,202400000,배당
230,1,2016-10-26 00:00:00,1000000000,1000000000,유찰
230,2,2016-12-07 00:00:00,1000000000,800000000,낙찰
230,3,2017-02-16 00:00:00,1000000000,800000000,배당
231,1,2017-01-05 00:00:00,1180000000,1180000000,유찰
231,2,2017-02-02 00:00:00,1180000000,944000000,낙찰
231,3,2017-04-19 00:00:00,1180000000,944000000,배당
232,1,2016-12-22 00:00:00,1100000000,1100000000,유찰
232,2,2017-01-26 00:00:00,1100000000,880000000,낙찰
232,3,2017-04-13 00:00:00,1100000000,880000000,배당
233,1,2016-11-15 00:00:00,1540000000,1540000000,낙찰
233,2,2017-01-25 00:00:00,1540000000,1540000000,배당
234,1,2016-12-29 00:00:00,3350000000,3350000000,유찰
234,2,2017-02-23 00:00:00,3350000000,2680000000,낙찰
234,3,2017-05-16 00:00:00,3350000000,2680000000,배당
235,1,2016-12-28 00:00:00,1265000000,1265000000,유찰
235,2,2017-01-31 00:00:00,1265000000,1012000000,유찰
235,3,2017-03-07 00:00:00,1265000000,809600000,낙찰
235,4,2017-05-26 00:00:00,1265000000,809600000,배당
